the_geom,the_geom_webmercator,objectid,year,dc_key,code,date_,time,race,sex,age,wound,officer_involved,offender_injured,offender_deceased,location,latino,point_x,point_y,dist,inside,outside,fatal,lat,lng
0101000020E6100000835781107FC752C06C7751ECCF034440,0101000020110F000072C62E2D04E65FC137468FCB1F945241,1307213,2019,201935036591.0,0111,2019-04-25,21:50:00,B,M,29,multi,N,N,N,5200 BLOCK Arbor St,0,-75.1171304,40.02978281,35,0,1,1,40.02978281,-75.1171304
0101000020E6100000011FD5138AC752C096A1BF0A4F044440,0101000020110F0000B60118E216E65FC1176D91CBAC945241,1307214,2019,201935036611.0,0411,2019-04-25,22:53:00,W,F,19,leg,N,N,N,5500 BLOCK B Street,1,-75.11780258,40.03366217,35,0,1,0,40.03366217,-75.11780258
0101000020E6100000011FD5138AC752C096A1BF0A4F044440,0101000020110F0000B60118E216E65FC1176D91CBAC945241,1307215,2019,201935036634.0,0411,2019-04-25,22:53:00,B,M,19,leg,N,N,N,5500 BLOCK B Street,0,-75.11780258,40.03366217,35,0,1,0,40.03366217,-75.11780258
0101000020E6100000C8755B3B34C952C06E77A434FA044440,0101000020110F0000001AD2BFEAE85FC1EE908BA96A955241,1307216,2019,201935037580.0,0411,2019-04-28,22:51:00,B,M,27,chest,N,N,N,1300 BLOCK W Olney Ave,0,-75.14381298,40.03888567,35,0,1,0,40.03888567,-75.14381298
0101000020E6100000434740BFCEC952C0A16606F972064440,0101000020110F000013A07C35F1E95FC1C9DB9FA60C975241,1307217,2019,201935042950.0,0411,2019-05-15,19:20:00,B,M,31,back,N,N,N,2000 BLOCK Medary Ave,0,-75.15324384,40.05038369,35,0,1,0,40.05038369,-75.15324384
0101000020E6100000BA75CCB371C952C05D7788B903054440,0101000020110F000027FEBF2953E95FC1F96DD43875955241,1307218,2019,201935043363.0,0411,2019-05-16,23:30:00,B,M,24,multi,N,N,N,5600 BLOCK SYDENHAM ST,0,-75.14756484,40.03917617,35,0,1,0,40.03917617,-75.14756484
0101000020E6100000C1344E3B63C952C02F5805C56A044440,0101000020110F0000D4A74B953AE95FC1EE7F3B8DCB945241,1307219,2019,201935044261.0,0411,2019-05-19,23:50:00,B,M,25,abdomen,N,N,N,5300 BLOCK N Carlisle St,0,-75.14668163,40.03450835,35,0,1,0,40.03450835,-75.14668162
0101000020E6100000C1344E3B63C952C02F5805C56A044440,0101000020110F0000D4A74B953AE95FC1EE7F3B8DCB945241,1307220,2019,201935044278.0,0411,2019-05-19,23:50:00,B,M,25,multi,N,N,N,5300 BLOCK N Carlisle St,0,-75.14668163,40.03450835,35,0,1,0,40.03450835,-75.14668162
0101000020E6100000537D42D117C852C09F3E5D386B064440,0101000020110F00001C138BA407E75FC1C5B1A40C04975241,1307221,2019,201935048537.0,0111,2019-06-01,02:34:00,B,F,39,head/multi,N,N,N,400 BLOCK W 65th Ave,0,-75.1264537,40.0501471,35,0,1,1,40.0501471,-75.1264537
0101000020E61000001BB66FE6BEC852C09F7443CFBD034440,0101000020110F00002487167323E85FC1B04450B40B945241,1307222,2019,201935051667.0,0411,2019-06-09,21:00:00,B,M,20,multi,N,N,N,5000 BLOCK Franklin St,0,-75.13665161,40.02923003,35,0,1,0,40.02923003,-75.13665162
0101000020E61000001BB66FE6BEC852C09F7443CFBD034440,0101000020110F00002487167323E85FC1B04450B40B945241,1307223,2019,201935051668.0,0411,2019-06-09,21:00:00,B,M,18,multi,N,N,N,5000 BLOCK Franklin St,0,-75.13665161,40.02923003,35,0,1,0,40.02923003,-75.13665162
0101000020E6100000A6093E7A81C852C0FAC301BA50034440,0101000020110F0000B94DF61DBBE75FC1D8D38DB792935241,1307224,2019,201935052255.0,0411,2019-06-11,18:15:00,B,M,37,hand,N,N,N,4900 BLOCK N 5th St,0,-75.13290269,40.02590108,35,0,1,0,40.02590108,-75.13290268
0101000020E610000022648B6A326554C0C58A9E84676B3C40,0101000020110F0000F7853F3C5D5261C1A62C6B792A314941,1307225,2019,201935052834.0,0411,2019-06-13,00:30:00,B,M,27,foot,N,N,N,Chelten & Wood stock St,0,-81.58120216,28.41954831,35,0,1,0,28.41954831,-81.58120216
0101000020E6100000B39BB6D2ADC852C0150A09FFBF054440,0101000020110F00004EC6467106E85FC1B875831546965241,1307226,2019,201935052842.0,0411,2019-06-13,02:22:00,B,M,44,leg,N,N,N,900 BLOCK W Spencer St,0,-75.13560932,40.04492176,35,0,1,0,40.04492176,-75.13560932
0101000020E61000008A82AEB76CC852C064CF1A93B0044440,0101000020110F0000C863A5DA97E75FC14C7CD1FB18955241,1307227,2019,201935053998.0,0411,2019-06-16,16:24:00,B,M,26,thigh,N,N,N,500 BLOCK W Olney Ave,0,-75.13163559,40.03663863,35,0,1,0,40.03663863,-75.13163559
0101000020E6100000CE978BB6B2C852C0256649C2B6034440,0101000020110F0000F797A3BF0EE85FC1190C50E203945241,1307228,2019,201935054148.0,0111,2019-06-16,23:02:00,B,F,68,chest,N,N,N,5000 BLOCK N 7th St,0,-75.13590778,40.02901486,35,0,1,1,40.02901486,-75.13590778
0101000020E6100000EE81900B12CA52C0FCF9F87CFB054440,0101000020110F000074C2828563EA5FC13F7D071688965241,1307229,2019,201935054277.0,0411,2019-06-17,12:30:00,B,M,21,foot,N,N,N,6000 BLOCK N Beachwood St,0,-75.15735139,40.04673731,35,0,1,0,40.04673731,-75.15735139
0101000020E6100000B6355CC350C952C0372CD3501F054440,0101000020110F0000C59867361BE95FC1CF6753D493955241,1307230,2019,201935054294.0,0411,2019-06-17,14:30:00,B,M,22,abdomen,N,N,N,1400 BLOCK W Chew Ave,0,-75.14555439,40.04001818,35,0,1,0,40.04001818,-75.14555439
0101000020E61000007EF0B1269CC852C047BDD0F18B064440,0101000020110F0000C7B7C66CE8E75FC1AE307A5B28975241,1307231,2019,201935056737.0,3010,2019-06-24,14:24:00,B,F,27,arm,N,N,N,6500 BLOCK N 10TH ST,0,-75.13453071,40.05114577,35,1,0,1,40.05114577,-75.13453071
0101000020E610000012A607891DC952C09398B92310054440,0101000020110F0000CE1B6532C4E85FC1C95078FE82955241,1307232,2019,201935056861.0,0411,2019-06-24,22:17:00,B,M,23,buttocks,N,N,N,1300 BLOCK CHEW AVE,0,-75.14242769,40.03955505,35,0,1,0,40.03955504,-75.14242769
0101000020E6100000A7F4C08584C952C0615518B641054440,0101000020110F0000490E882173E95FC1E13C61FCB9955241,1307233,2019,201935058903.0,0111,2019-06-30,16:26:00,B,M,33,multi,N,N,N,5700 BLOCK Virginian Rd,0,-75.14871353,40.04106786,35,0,1,1,40.04106785,-75.14871353
0101000020E6100000D1896FEE10CA52C0D7F6764BF2054440,0101000020110F000033DB30A161EA5FC1D6EBF3E27D965241,1307234,2019,201935060122.0,0411,2019-07-04,01:10:00,B,M,28,head,N,N,N,6000 BLOCK N Beechwood St,0,-75.15728341,40.04645675,35,0,1,0,40.04645675,-75.15728341
0101000020E6100000F2210B4578C752C0A64908DA0D054440,0101000020110F0000A42988A2F8E55FC14B17BF7480955241,1307235,2019,201935060242.0,0411,2019-07-04,14:54:00,B,M,34,multi,N,N,N,5900 BLOCK Hammond Ave,0,-75.11671568,40.03948522,35,0,1,0,40.03948522,-75.11671568
0101000020E61000001C6B56E889C952C0C8F2C71761064440,0101000020110F00003BE131477CE95FC1AF0E2FD0F8965241,1307236,2019,201935060312.0,0411,2019-07-04,20:25:00,B,M,27,leg,N,N,N,1800 BLOCK Medary Ave,0,-75.14904221,40.04983804,35,0,1,0,40.04983804,-75.14904221
0101000020E61000002A1E17D522CC52C0433FCF7637F64340,0101000020110F0000D3BD45B8E5ED5FC1A8DDD3620E855241,1305967,2019,201901038948.0,0111,2019-08-14,19:21:00,B,M,,head,N,N,N,2300 BLOCK BAMBREY TER,0,-75.18962599999999,39.92356763,1,0,1,1,39.92356763,-75.189626
0101000020E610000060FCFA42C4CB52C097B4DAAA41F64340,0101000020110F0000C2ECF61445ED5FC1D92787AF19855241,1305968,2019,201901047290.0,0111,2019-09-28,16:57:00,B,M,28,neck,N,N,N,2200 BLOCK S Croskey St,0,-75.18385386,39.92387901,1,0,1,1,39.92387901,-75.18385386
0101000020E6100000B32658149DCB52C0494631ED59F64340,0101000020110F0000C978EB8602ED5FC12A04338D34855241,1305969,2019,201901053599.0,0111,2019-11-01,11:57:00,B,M,33,torso,N,N,N,2100 BLOCK Jackson St,0,-75.18146237,39.92461934,1,0,1,1,39.92461934,-75.18146237
0101000020E6100000B77F027BCECB52C09915A311E0F64340,0101000020110F0000A9BB8D7056ED5FC11DCC0B1DC9855241,1305970,2019,201901055607.0,0411,2019-11-13,18:36:00,B,M,17,arms,N,N,N,1900 BLOCK S Bonsall St,0,-75.18447757,39.92871304,1,0,1,0,39.92871304,-75.18447757
0101000020E6100000414DCA30F0CB52C08DD4F7F182F64340,0101000020110F00005AAC1AB38FED5FC1AED081FA61855241,1305971,2019,201901056961.0,0411,2019-11-21,21:27:00,B,M,16,legs,N,N,N,2100 BLOCK S 24th St,0,-75.18653507,39.92587113,1,0,1,0,39.92587113,-75.18653507
0101000020E61000004A3282F846CB52C02898942FA6F64340,0101000020110F0000C81C3F4370EC5FC17095DA0189855241,1305972,2019,201901061415.0,0411,2019-12-21,23:13:00,B,M,22,thigh,N,N,N,1800 BLOCK Dudley St,0,-75.17620671,39.92694659,1,0,1,0,39.92694659,-75.17620671
0101000020E6100000DEC1F462CDC352C08A75475214064440,0101000020110F0000CB8DEDD8BDDF5FC1D08F22A3A3965241,1305973,2019,201902007912.0,0411,2019-02-11,20:39:00,W,M,21,back,N,N,N,2300 BLOCK Cottman Ave,1,-75.0594108,40.04749516,2,0,1,0,40.04749516,-75.0594108
0101000020E6100000DEC1F462CDC352C08A75475214064440,0101000020110F0000CB8DEDD8BDDF5FC1D08F22A3A3965241,1305974,2019,201902007923.0,0411,2019-02-11,20:39:00,B,M,27,back,N,N,N,2300 BLOCK Cottman Ave,0,-75.0594108,40.04749516,2,0,1,0,40.04749516,-75.0594108
0101000020E61000006281AFE816C652C09C2B527A89034440,0101000020110F000025D5826AA0E35FC1D2242AA9D1935241,1305975,2019,201902008319.0,0411,2019-02-14,05:23:00,B,M,23,chest,N,N,N,4800 BLOCK Fillmore Terrace Apt I-11,0,-75.09514825,40.02763299,2,1,0,0,40.02763299,-75.09514825
0101000020E61000008E567BF9D9C352C0AE65743821074440,0101000020110F00007D4EB63AD3DF5FC1ED8595FCCD975241,1305976,2019,201902009134.0,0411,2019-02-18,10:23:00,I,F,14,head,N,N,N,2000 BLOCK Glendale Ave,0,-75.06017911,40.05570131,2,0,1,0,40.05570131,-75.06017911
0101000020E61000000B04E894D3C452C0F32C738081044440,0101000020110F0000489650367BE15FC10E016EC4E4945241,1305977,2019,201902013150.0,0411,2019-03-10,04:28:00,W,M,21,head,N,N,N,1500 BLOCK McKinley St,1,-75.07541392,40.03520208,2,0,1,0,40.03520208,-75.07541392
0101000020E61000006E5E0794EEC352C0CBA974E238064440,0101000020110F0000279C0F3AF6DF5FC1BFEFE933CC965241,1305978,2019,201902016717.0,0411,2019-03-27,20:55:00,B,M,45,multi,N,N,N,2200 BLOCK Cottman Ave,0,-75.06143666,40.04861098,2,0,1,0,40.04861098,-75.06143666
0101000020E6100000420E6335CAC652C05CB2857B40054440,0101000020110F000086A478F9D0E45FC13A93689FB8955241,1305979,2019,201902016735.0,0300,2019-03-27,00:36:00,B,M,36,head,N,N,N,500 BLOCK E Godfrey Ave,0,-75.10609183,40.04103035,2,0,1,0,40.04103035,-75.10609183
0101000020E6100000A6C56C0BC7C652C0EEA8F7755C044440,0101000020110F00001052AB99CBE45FC136DC06AEBB945241,1305980,2019,201902016917.0,0411,2019-03-28,20:06:00,B,M,41,chest,N,N,N,700 BLOCK Foulkrod St,0,-75.10589872,40.03407168,2,0,1,0,40.03407168,-75.10589872
0101000020E6100000CF09A9F436C452C0BD6C5C7B76054440,0101000020110F0000325ECE2A71E05FC1D6B61087F4955241,1305981,2019,201902020537.0,0411,2019-04-14,05:45:00,B,M,36,stomach,N,N,N,6900 BLOCK Eastwood St,0,-75.06585423,40.04267828,2,0,1,0,40.04267828,-75.06585423
0101000020E61000003C0E8B6AB4C652C061A30F0A88054440,0101000020110F000005673EF5ABE45FC1884A660108965241,1305982,2019,201902021418.0,0411,2019-04-18,18:03:00,B,M,30,arm,N,N,N,400 BLOCK E Cheltenham Ave,0,-75.10476173,40.04321409,2,0,1,0,40.04321409,-75.10476173
0101000020E610000024E682C85CC352C0229085C782074440,0101000020110F0000D78D4F94FEDE5FC1EC843C3D3A985241,1305983,2019,201902026359.0,0412,2019-05-12,02:46:00,W,M,17,multi,N,N,N,7900 BLOCK Bustleton Ave,1,-75.05253804,40.05867858,2,0,1,0,40.05867857,-75.05253804
0101000020E61000008648FA722EC652C070AF92B06B034440,0101000020110F0000384DC666C8E35FC1DBE9429FB0935241,1305984,2019,201902027547.0,0111,2019-05-18,00:01:00,B,M,43,abdom,N,N,N,4800 BLOCK E Roosevelt Blvd,0,-75.09658503,40.02672393,2,0,1,1,40.02672393,-75.09658503
0101000020E61000006305856227C452C04CEF4D99BC064440,0101000020110F000015EEF1B756E05FC121DE2B575E975241,1305985,2019,201902027782.0,0411,2019-05-19,03:00:00,W,M,17,back,N,N,N,7300 BLOCK Castor Ave,1,-75.06490386,40.05263058,2,0,1,0,40.05263058,-75.06490386
0101000020E6100000E9D66B7AD0C552C0226B2EB35F044440,0101000020110F00002FF24AC828E35FC11961D245BF945241,1305986,2019,201902046636.0,0411,2019-08-20,22:20:00,B,M,38,calf,N,N,N,800 BLOCK Carver St,0,-75.0908495,40.03417053,2,0,1,0,40.03417053,-75.0908495
0101000020E61000009A0A1257A5C652C0668543EBB8054440,0101000020110F0000057E8A5992E45FC15384833B3E965241,1305987,2019,201902052193.0,0111,2019-09-18,01:55:00,W,M,22,multi,N,N,N,400 BLOCK Van Kirk St,1,-75.10384156,40.04470578,2,0,1,1,40.04470578,-75.10384156
0101000020E610000022648B6A326554C0C58A9E84676B3C40,0101000020110F0000F7853F3C5D5261C1A62C6B792A314941,1305988,2019,201902053779.0,0111,2019-09-25,19:00:00,A,M,31,Chest,N,N,N,7200 BLOCK Brafford St,0,-81.58120216,28.41954831,2,0,1,1,28.41954831,-81.58120216
0101000020E6100000C6E5709459C552C05E7C977325044440,0101000020110F0000DE0452D25EE25FC19FAA88A97E945241,1305989,2019,201902058530.0,0411,2019-10-20,00:00:00,B,M,24,shoulder,N,N,N,5800 BLOCK E Roosevelt Blvd,0,-75.08359252,40.03239293,2,0,1,0,40.03239293,-75.08359252
0101000020E6100000C6E5709459C552C05E7C977325044440,0101000020110F0000DE0452D25EE25FC19FAA88A97E945241,1305990,2019,201902058563.0,0411,2019-10-20,00:00:00,B,M,21,wrist,N,N,N,5800 BLOCK E Roosevelt Blvd,0,-75.08359252,40.03239293,2,0,1,0,40.03239293,-75.08359252
0101000020E610000009EED5016FC652C04D767D30BA034440,0101000020110F00008D554E0F36E45FC11B5F60B007945241,1305991,2019,201902061271.0,0411,2019-11-02,20:37:00,B,M,18,multi,N,N,N,4600 BLOCK Roosevelt Blvd,0,-75.10052534,40.02911955,2,0,1,0,40.02911955,-75.10052534
0101000020E61000007EB981C803C652C0A941E268D8034440,0101000020110F0000CFCEDBED7FE35FC17D404D3529945241,1305992,2019,201902062028.0,0411,2019-11-06,18:55:00,B,M,29,leg,N,N,N,5000 BLOCK Summerdale Ave,0,-75.09398092,40.0300418,2,0,1,0,40.0300418,-75.09398091
0101000020E6100000A0592B3DC7C552C0B2442DEE3B054440,0101000020110F0000C6A3AC1619E35FC1C05BA292B3955241,1305993,2019,201902062560.0,0411,2019-11-09,16:01:00,B,M,23,leg,N,N,N,900 BLOCK Stevens Terr,0,-75.09028558,40.04089143,2,0,1,0,40.04089143,-75.09028558
0101000020E6100000194208A7C9C252C04593F6CC33034440,0101000020110F0000C64FB4A904DE5FC1176DA5A272935241,1306400,2019,201915132127.0,0411,2019-12-20,11:10:00,W,M,18,abdomen,N,N,N,6800 BLOCK Vandike St,1,-75.04355789,40.02501833,15,0,1,0,40.02501833,-75.04355789
0101000020E6100000194208A7C9C252C04593F6CC33034440,0101000020110F0000C64FB4A904DE5FC1176DA5A272935241,1306401,2019,201915132128.0,0411,2019-12-20,11:10:00,W,M,22,leg,N,N,N,6800 BLOCK Vandike St,1,-75.04355789,40.02501833,15,0,1,0,40.02501833,-75.04355789
0101000020E6100000194208A7C9C252C04593F6CC33034440,0101000020110F0000C64FB4A904DE5FC1176DA5A272935241,1306402,2019,201915132129.0,0411,2019-12-20,11:10:00,W,M,18,leg,N,N,N,6800 BLOCK Vandike St,1,-75.04355789,40.02501833,15,0,1,0,40.02501833,-75.04355789
0101000020E6100000367EB816F3C452C0C5D0A057F2024440,0101000020110F00002282E9BAB0E15FC1099989092A935241,1306403,2019,201915134249.0,0411,2019-12-27,12:12:00,W,M,48,stomach,N,N,N,1700 BLOCK Bridge St,0,-75.07733696,40.0230207,15,0,1,0,40.0230207,-75.07733696
0101000020E6100000B400AFC7ABCD52C0B202F00D0DFC4340,0101000020110F000097D44F2E81F05FC1FD5A4601858B5241,1306404,2019,201916000866.0,0411,2019-01-06,03:19:00,B,M,50,multi,N,N,N,4500 BLOCK Westminster Ave,0,-75.21360962,39.96914839,16,0,1,0,39.96914839,-75.21360962
0101000020E61000002335E5F151CE52C0347AFB94DFFA4340,0101000020110F000078BABE6D9BF15FC1C533E5F0368A5241,1306405,2019,201916001417.0,0111,2019-01-09,15:31:00,B,M,24,back,N,N,N,5100 BLOCK Market St,0,-75.22375152,39.95994818,16,0,1,1,39.95994818,-75.22375152
0101000020E61000002A3BFDA0EECC52C0AAD237E5E1FB4340,0101000020110F0000DE1E7EE33FEF5FC111CC652D558B5241,1306406,2019,201916002645.0,0411,2019-01-17,23:00:00,B,M,20,chest,N,N,N,800 BLOCK Union St,0,-75.20206476,39.96783128,16,0,1,0,39.96783128,-75.20206475
0101000020E61000007FC12CBC64CD52C0D1752324B9FA4340,0101000020110F0000BE7CFF8008F05FC10CEF01590C8A5241,1306407,2019,201916003462.0,0411,2019-01-24,08:12:00,B,M,30,legs,N,N,N,4400 BLOCK Holden St,0,-75.20927338,39.95877507,16,0,1,0,39.95877506,-75.20927338
0101000020E610000053D3263551CD52C052184ADC19FC4340,0101000020110F00007E73A755E7EF5FC16CF34B32938B5241,1306408,2019,201916004850.0,0111,2019-02-02,23:30:00,B,F,36,chest,N,N,N,800 BLOCK N 42nd St,0,-75.20808152,39.9695392,16,0,1,1,39.9695392,-75.20808152
0101000020E6100000841A9506C4CC52C07FE8175F93FA4340,0101000020110F00004701DD85F7EE5FC191B3A87FE2895241,1306409,2019,201916008556.0,0411,2019-03-01,04:11:00,B,M,35,thigh,N,N,N,0 BLOCK N 39th St,0,-75.19946446,39.95762242,16,0,1,0,39.95762242,-75.19946446
0101000020E61000008B413766DFCD52C082FB432BDEFB4340,0101000020110F00008C4C86DCD8F05FC1AE00440C518B5241,1306410,2019,201916008705.0,0411,2019-03-02,03:08:00,B,M,20,hip,N,N,N,800 BLOCK N 48th St,0,-75.21676021,39.96771756,16,0,1,0,39.96771756,-75.21676021
0101000020E610000033011A0005CE52C091BA1945C1FB4340,0101000020110F000038670FBB18F15FC1AE86F905318B5241,1306411,2019,201916008975.0,0111,2019-03-04,18:09:00,B,M,24,torso,N,N,N,4900 BLOCK Reno St,0,-75.2190552,39.96683564,16,1,0,1,39.96683563,-75.2190552
0101000020E61000005636832A3BCC52C0278007AB56FB4340,0101000020110F0000F1AD920D0FEE5FC1321558E5BA8A5241,1306412,2019,201916009241.0,0411,2019-03-06,16:46:00,B,M,23,multi,N,N,N,3300 BLOCK Brandywine St,0,-75.19111122,39.9635824,16,0,1,0,39.9635824,-75.19111121
0101000020E6100000734FD33EC8CC52C0B1329E31E1FB4340,0101000020110F00006FC5C3B0FEEE5FC199325F66548B5241,1306413,2019,201916010004.0,0111,2019-03-10,21:09:00,B,M,27,multi,N,N,N,3800 BLOCK Brown St,0,-75.19972201,39.96780987,16,0,1,1,39.96780987,-75.19972201
0101000020E6100000709393812ACD52C0E0F5BAC1A7FC4340,0101000020110F0000F401A498A5EF5FC1C1090373308C5241,1306414,2019,201916013394.0,0111,2019-03-31,01:44:00,B,M,29,head,N,N,N,4000 BLOCK W Girard Ave,0,-75.20571937,39.97386953,16,0,1,1,39.97386953,-75.20571937
0101000020E6100000709393812ACD52C0E0F5BAC1A7FC4340,0101000020110F0000F401A498A5EF5FC1C1090373308C5241,1306415,2019,201916013394.0,3006,2019-03-31,01:44:00,B,M,38,leg,N,N,N,4000 BLOCK W Girard Ave,0,-75.20571937,39.97386953,16,0,1,0,39.97386953,-75.20571937
0101000020E6100000799295DB0DCD52C038940CC629FB4340,0101000020110F000085EC1DEF74EF5FC1CF0E3126898A5241,1306416,2019,201916014878.0,0411,2019-04-08,01:19:00,B,M,31,hip,N,N,N,500 BLOCK N Preston St,0,-75.20397081,39.96221233,16,0,1,0,39.96221233,-75.20397081
0101000020E610000067237C94F6CC52C0CE8C3C184AFB4340,0101000020110F00002BABFC644DEF5FC1B3A7A2F6AC8A5241,1306417,2019,201916015277.0,0411,2019-04-09,23:30:00,B,M,25,abdomen,N,N,N,4000 BLOCK Lancaster Ave,0,-75.20255005,39.96319869,16,0,1,0,39.96319869,-75.20255005
0101000020E610000031E509A5EBCD52C0EAF89AAB87FB4340,0101000020110F0000702B56A9EDF05FC1F58B0A32F18A5241,1306418,2019,201916015311.0,0411,2019-04-10,08:20:00,B,M,27,abdomen,N,N,N,4800 BLOCK Aspen St,0,-75.21750761,39.96507783,16,0,1,0,39.96507783,-75.21750761
0101000020E61000000AAFD13004CD52C0491793E5C1FB4340,0101000020110F0000D5AB7A8364EF5FC13AA1CDB7318B5241,1306419,2019,201916015886.0,0411,2019-04-12,20:37:00,B,M,38,chest,N,N,N,700 BLOCK N 40th St,0,-75.20338078,39.96685476,16,1,0,0,39.96685476,-75.20338078
0101000020E61000009C9D14FF5ACC52C0DFBE92D457FB4340,0101000020110F00006854BC1E45EE5FC135DB0C2FBC8A5241,1306420,2019,201916016128.0,0411,2019-04-14,23:11:00,B,M,24,foot,N,N,N,500 BLOCK N 35th St,0,-75.19305398,39.96361787,16,0,1,0,39.96361787,-75.19305398
0101000020E61000000A1F7CEE65CD52C098DA7315E2FB4340,0101000020110F000050E04B890AF05FC13467D962558B5241,1306421,2019,201916016158.0,0411,2019-04-14,03:00:00,B,F,58,foot,N,N,N,800 BLOCK N Hutton St,0,-75.20934641,39.96783703,16,0,1,0,39.96783703,-75.20934641
0101000020E6100000D7C2C989F8CD52C0A40FC8EBE2FB4340,0101000020110F000053E2FD8F03F15FC117395C50568B5241,1306422,2019,201916017666.0,0111,2019-04-22,11:40:00,B,M,25,multi,N,N,N,4800 BLOCK Ogden St,0,-75.21829457,39.96786259,16,0,1,1,39.96786258,-75.21829457
0101000020E61000001D2E07B453CE52C0E2B77C7FDEFA4340,0101000020110F0000043A576A9EF15FC19AEB6BBD358A5241,1306423,2019,201916017919.0,411,2019-04-23,17:30:00,B,M,18,Foot,N,N,N,0 BLOCK N Paxon St,0,-75.22385884,39.95991511,16,0,1,0,39.9599151,-75.22385884
0101000020E610000007E0D18CE6CC52C09248705D90FB4340,0101000020110F0000E8B67F2A32EF5FC1FA2F87D4FA8A5241,1306424,2019,201916020447.0,0411,2019-05-07,01:18:00,B,M,28,multi,N,N,N,700 BLOCK Union St,0,-75.20157166,39.96534317,16,0,1,0,39.96534317,-75.20157166
0101000020E6100000157119BB2DCD52C057F63492CAFB4340,0101000020110F00004CD8DF12ABEF5FC1903F97543B8B5241,1306425,2019,201916022343.0,0411,2019-05-16,23:48:00,B,M,19,arm,N,N,N,4100 BLOCK BROWN ST,0,-75.2059162,39.96711948,16,0,1,0,39.96711948,-75.20591619
0101000020E61000008BAC6F3F64CD52C0D8510FB05AFC4340,0101000020110F000033EF1DAD07F05FC1D780CE09DB8B5241,1306426,2019,201916024840.0,0111,2019-05-29,13:40:00,B,M,18,head,N,N,N,4200 BLOCK WYALUSING AV,0,-75.20924364,39.97151757,16,0,1,1,39.97151757,-75.20924364
0101000020E61000004C0DC048E0C952C0CA9F35608CFE4340,0101000020110F000088535AFF0EEA5FC16CA93A97498E5241,1306805,2019,201922089328.0,0411,2019-10-05,22:41:00,W,M,19,leg,N,N,N,2300 BLOCK N Park Ave,1,-75.15431422,39.98865893,22,0,1,0,39.98865893,-75.15431422
0101000020E61000007D0AFCB868CB52C034A1E6370EFE4340,0101000020110F000052E4F697A9EC5FC17324D2BFBD8D5241,1306806,2019,201922089414.0,0111,2019-10-06,11:16:00,B,M,40,torso,N,N,N,2700 BLOCK Ridge Ave,0,-75.17826676,39.98480891,22,0,1,1,39.98480891,-75.17826676
0101000020E610000031AD13B8F1CA52C0C6A97398F1FD4340,0101000020110F000008CB4074DFEB5FC1EBCDDC059E8D5241,1306807,2019,201922089432.0,0411,2019-10-06,13:33:00,B,M,27,torso,N,N,N,1900 BLOCK N Croskey St,0,-75.17100336,39.98393541,22,0,1,0,39.98393541,-75.17100336
0101000020E61000006645BBA73ECA52C065C4E491E8FE4340,0101000020110F0000B14ED04BAFEA5FC1DA7434CAAF8E5241,1306808,2019,201922089690.0,0411,2019-10-07,02:14:00,B,M,28,foot,N,N,N,1700 BLOCK W Cumberland St,0,-75.16007417,39.99147247,22,0,1,0,39.99147247,-75.16007417
0101000020E610000079FFC46D19CA52C082D32FCFD2FE4340,0101000020110F000013D9361070EA5FC10CF1DBAA978E5241,1306809,2019,201922092121.0,0411,2019-10-14,16:43:00,B,M,30,multi,N,N,N,2400 BLOCK N Sydenham St,0,-75.15780205,39.99080839,22,0,1,0,39.99080839,-75.15780205
0101000020E6100000038ECA6EA2CB52C0E28EDC3FBBFE4340,0101000020110F00009E02C39E0BED5FC1D5B0F78C7D8E5241,1306810,2019,201922092777.0,0411,2019-10-16,14:44:00,B,M,17,multi,N,N,N,2200 BLOCK N 30th St,0,-75.18178911,39.9900894,22,0,1,0,39.9900894,-75.18178911
0101000020E6100000D74C210422CB52C0FA2225668BFF4340,0101000020110F00005277D77D31EC5FC120A5BA4C648F5241,1306811,2019,201922095660.0,0411,2019-10-25,15:53:00,B,M,45,multi,N,N,N,26th st & Lehigh Ave,0,-75.17395118,39.99644162,22,0,1,0,39.99644162,-75.17395118
0101000020E61000005264ADA154CB52C0F60BB8DF88FF4340,0101000020110F0000431F8A7787EC5FC11FD51580618F5241,1306812,2019,201922095780.0,0411,2019-10-25,22:03:00,B,M,19,multi,N,N,N,2700 BLOCK W Oakdale St,0,-75.1770405,39.99636456,22,0,1,0,39.99636456,-75.1770405
0101000020E610000022648B6A326554C0C58A9E84676B3C40,0101000020110F0000F7853F3C5D5261C1A62C6B792A314941,1306813,2019,201922097005.0,0411,2019-10-29,21:18:00,B,M,19,multi,N,N,N,24th st & Huntingdon St,0,-81.58120216,28.41954831,22,0,1,0,28.41954831,-81.58120216
0101000020E61000000A666DCFC3C952C0942739F53BFC4340,0101000020110F00000356B4A1DEE95FC1DDE6ACFBB88B5241,1306814,2019,201922097733.0,0411,2019-11-01,10:47:00,B,M,29,leg,N,N,N,10th st & Girard Ave,0,-75.15257632,39.97057977,22,0,1,0,39.97057977,-75.15257631
0101000020E61000005626C2A775CA52C04D9D0D1A76FE4340,0101000020110F000030FC27B80CEB5FC120766DE6308E5241,1306815,2019,201922097945.0,0411,2019-11-01,22:05:00,B,M,24,head/multi,N,N,N,2200 BLOCK N Gratz St,0,-75.16343111,39.98797918,22,0,1,0,39.98797918,-75.16343111
