the_geom,the_geom_webmercator,objectid,year,dc_key,code,date_,time,race,sex,age,wound,officer_involved,offender_injured,offender_deceased,location,latino,point_x,point_y,dist,inside,outside,fatal,lat,lng
0101000020E6100000176DE92C0ECA52C035DF149846084440,0101000020110F0000999CC9F25CEA5FC1CFCE2D8813995241,7427314,2015,201514050879.0,411,2015-06-29 00:00:00+00,22:15:00,B,M,32,Stomach,N,N,N,7300 BLOCK Thouron Ave,0,-75.1571152,40.06465436,14,0,1,0,40.06465436,-75.1571152
0101000020E6100000176DE92C0ECA52C035DF149846084440,0101000020110F0000999CC9F25CEA5FC1CFCE2D8813995241,7427315,2015,201514050850.0,2701,2015-06-29 00:00:00+00,22:15:00,B,M,46,Leg,N,N,N,7300 BLOCK Thouron Ave,0,-75.1571152,40.06465436,14,0,1,0,40.06465436,-75.1571152
0101000020E61000007F6694573CC552C054B0BE682C034440,0101000020110F000065BE87282DE25FC1FEB602706A935241,7427316,2015,201514055737.0,3412,2015-06-11 00:00:00+00,17:26:00,B,F,41,Stomach,N,N,N,5200 BLOCK Akron St,0,-75.08180799,40.02479276,14,0,1,0,40.02479276,-75.08180799
0101000020E61000007F6694573CC552C054B0BE682C034440,0101000020110F000065BE87282DE25FC1FEB602706A935241,7427317,2015,201514055731.0,3113,2015-06-11 00:00:00+00,17:26:00,B,M,42,Arm,N,N,N,5200 BLOCK Akron St,0,-75.08180799,40.02479276,14,0,1,0,40.02479276,-75.08180799
0101000020E6100000E198A76B94CA52C0EE4F35BC51074440,0101000020110F0000839728FA40EB5FC152A58CD103985241,7427318,2015,201514041212.0,1101,2015-07-01 00:00:00+00,03:17:00,B,M,19,Leg,N,N,N,6200 BLOCK Crittenden St,0,-75.16530887,40.05718186,14,0,1,0,40.05718186,-75.16530887
0101000020E610000036FC762B2ECA52C023019B5A53064440,0101000020110F0000FD15444B93EA5FC127FDE991E9965241,7427319,2015,201514093638.0,411,2015-11-15 00:00:00+00,19:40:00,B,M,33,Leg,N,N,N,1100 BLOCK Woodlawn St,0,-75.15906798,40.04941876,14,0,1,0,40.04941876,-75.15906798
0101000020E610000036FC762B2ECA52C023019B5A53064440,0101000020110F0000FD15444B93EA5FC127FDE991E9965241,7427320,2015,201514093639.0,411,2015-11-15 00:00:00+00,19:40:00,B,F,15,Leg,N,N,N,1100 BLOCK Woodlawn St,0,-75.15906798,40.04941876,14,0,1,0,40.04941876,-75.15906798
0101000020E610000036FC762B2ECA52C023019B5A53064440,0101000020110F0000FD15444B93EA5FC127FDE991E9965241,7427321,2015,201514093645.0,411,2015-11-15 00:00:00+00,19:40:00,B,F,21,Leg,N,N,N,1100 BLOCK Woodlawn St,0,-75.15906798,40.04941876,14,0,1,0,40.04941876,-75.15906798
0101000020E610000036FC762B2ECA52C023019B5A53064440,0101000020110F0000FD15444B93EA5FC127FDE991E9965241,7427322,2015,201514093646.0,411,2015-11-15 00:00:00+00,19:40:00,B,F,26,Arm,N,N,N,1100 BLOCK Woodlawn St,0,-75.15906798,40.04941876,14,0,1,0,40.04941876,-75.15906798
0101000020E6100000E43E83976AC952C00272D3B0A9084440,0101000020110F000051A0CF1547E95FC1809E5E8181995241,7427323,2015,201514094634.0,411,2015-11-19 00:00:00+00,01:50:00,B,M,24,Arm,N,N,N,1900 BLOCK W Cheltenham Ave,0,-75.14713085,40.06767855,14,0,1,0,40.06767855,-75.14713085
0101000020E610000051A6B0D6F9CA52C0B2D49BCDBA034440,0101000020110F0000619BFC3EEDEB5FC11542A55E08945241,7427324,2015,201514099680.0,411,2015-12-06 00:00:00+00,02:40:00,B,M,34,Multiple,N,N,N,5300 BLOCK Knox St,0,-75.17149894,40.02913828,14,0,1,0,40.02913828,-75.17149894
0101000020E6100000E6EFF7EE43CB52C006367C4596094440,0101000020110F00008037841A6BEC5FC12A699812889A5241,7427325,2015,201514104061.0,111,2015-12-21 00:00:00+00,00:04:00,B,M,58,Leg,N,N,N,8300 BLOCK Gilbert St,0,-75.17602133,40.07489842,14,1,0,0,40.07489842,-75.17602133
0101000020E6100000E6EFF7EE43CB52C006367C4596094440,0101000020110F00008037841A6BEC5FC12A699812889A5241,7427326,2015,201514104061.0,111,2015-12-21 00:00:00+00,00:04:00,B,M,51,Stomach,N,N,N,8300 BLOCK Gilbert St,0,-75.17602133,40.07489842,14,1,0,0,40.07489842,-75.17602133
0101000020E6100000E6EFF7EE43CB52C006367C4596094440,0101000020110F00008037841A6BEC5FC12A699812889A5241,7427327,2015,201514104061.0,111,2015-12-21 00:00:00+00,00:04:00,B,M,51,Chest,N,N,N,8300 BLOCK Gilbert St,0,-75.17602133,40.07489842,14,1,0,1,40.07489842,-75.17602133
0101000020E61000002054569199CB52C0173F32C200074440,0101000020110F00000AA2DD8FFCEC5FC1FE1BAFF7A9975241,7427328,2015,201514104683.0,111,2015-12-22 00:00:00+00,23:04:00,B,M,47,Multiple,N,N,N,6600 BLOCK Crowson St,0,-75.18124803,40.05471065,14,0,1,1,40.05471065,-75.18124803
0101000020E6100000D6DD022A98CA52C04AA88DA858044440,0101000020110F00006D07065647EB5FC1C5024876B7945241,7427329,2015,201514105027.0,411,2015-12-23 00:00:00+00,22:15:00,B,M,18,Leg,N,N,N,200 BLOCK Bringhurst St,0,-75.16553736,40.03395565,14,0,1,0,40.03395564,-75.16553736
0101000020E610000081BBA24A83CB52C0BA48678172074440,0101000020110F00009ED940B9D6EC5FC1E1D75F2E28985241,7427330,2015,201514105035.0,111,2015-12-23 00:00:00+00,22:58:00,B,M,37,Multiple,N,N,N,400 BLOCK Vernon Rd,0,-75.1798884,40.05818193,14,0,1,1,40.05818193,-75.1798884
0101000020E6100000A2EBC20F8ECA52C0F63D4DDA92074440,0101000020110F0000CB9D042D36EB5FC14D332A134C985241,7427331,2015,201514105146.0,411,2015-12-24 00:00:00+00,11:53:00,B,M,32,Arm,N,N,N,6300 BLOCK Stenton Ave,0,-75.16492075,40.05916909,14,0,1,0,40.05916909,-75.16492075
0101000020E6100000FC4087339EC952C01ADBAD5DC1084440,0101000020110F000099C7BFBF9EE95FC1F9F7A3C79B995241,7427332,2015,201514984952.0,,2015-10-15 00:00:00+00,20:40:00,W,F,22,Neck,N,N,N,1900 BLOCK Renovo St,0,-75.15028084,40.06840106,14,0,1,0,40.06840106,-75.15028084
0101000020E61000008D514B310FC252C0488556CC2D044440,0101000020110F0000E59A25F1C7DC5FC15D09A3EB87945241,7427333,2015,201515003047.0,111,2015-01-10 00:00:00+00,17:15:00,W,M,40,Multiple,N,N,N,4600 BLOCK Vista St,1,-75.03217728,40.03264765,15,1,0,1,40.03264765,-75.03217728
0101000020E61000008D514B310FC252C0488556CC2D044440,0101000020110F0000E59A25F1C7DC5FC15D09A3EB87945241,7427334,2015,201515003062.0,111,2015-01-10 00:00:00+00,17:15:00,A,M,40,Head,N,N,N,4600 BLOCK Vista St,0,-75.03217728,40.03264765,15,1,0,1,40.03264765,-75.03217728
0101000020E61000008D514B310FC252C0488556CC2D044440,0101000020110F0000E59A25F1C7DC5FC15D09A3EB87945241,7427335,2015,201515003063.0,111,2015-01-10 00:00:00+00,17:15:00,W,M,30,Multiple,N,N,N,4600 BLOCK Vista St,0,-75.03217728,40.03264765,15,1,0,1,40.03264765,-75.03217728
0101000020E61000009CCBC3F8DFC552C0AEE907961F014440,0101000020110F00008BC5861943E35FC118909D6E24915241,7427336,2015,201515005298.0,411,2015-01-18 00:00:00+00,00:00:00,B,F,31,Stomach,N,N,N,1500 BLOCK Adams Ave,0,-75.09179515,40.00877643,15,0,1,0,40.00877643,-75.09179515
0101000020E6100000C825D058E2C552C07ACC59021D014440,0101000020110F0000388B5B2247E35FC11A56259321915241,7427337,2015,201515005299.0,111,2015-01-18 00:00:00+00,00:00:00,B,M,35,Multiple,N,N,N,1500 BLOCK Adams Ave,0,-75.09194012,40.00869779,15,1,0,1,40.00869779,-75.09194012
0101000020E6100000E9FCA92B7EC552C0E123079131024440,0101000020110F00006AC47DF99CE25FC17FFD463F54925241,7427338,2015,201515005495.0,411,2015-01-18 00:00:00+00,20:13:00,B,M,47,Multiple,N,N,N,4600 BLOCK N Penn St,0,-75.08582584,40.01713766,15,0,1,0,40.01713765,-75.08582584
0101000020E61000005B23827170C552C09C6D6E4C4F024440,0101000020110F0000662158A885E25FC1B1A4153875925241,7427339,2015,201515005776.0,412,2015-01-19 00:00:00+00,20:25:00,B,M,24,Leg,N,N,N,4700 BLOCK N Penn St,0,-75.084988,40.018045,15,0,1,0,40.018045,-75.084988
,,7427340,2015,201515006801.0,411,2015-01-22 00:00:00+00,22:45:00,B,M,26,Leg,N,N,N,4800 BLOCK Jackson St,0,,,15,0,1,0,,
0101000020E610000076B99060CDC152C02969B40B3C044440,0101000020110F00001AABE22558DC5FC16A8E5BB997945241,7427341,2015,201515008603.0,411,2015-01-28 00:00:00+00,16:50:00,B,M,21,Multiple,N,N,N,4700 BLOCK Meridian St,0,-75.02816023,40.03308245,15,0,1,0,40.03308245,-75.02816023
0101000020E610000099458BE0FDC352C0954E1C2722044440,0101000020110F000009FFA73610E05FC10009D4007B945241,7427342,2015,201515014410.0,411,2015-02-15 00:00:00+00,22:00:00,B,M,21,Head,N,N,N,2900 BLOCK Passmore St,0,-75.06237043,40.03229226,15,0,1,0,40.03229226,-75.06237043
0101000020E610000045C67AD590C452C071DABE0DD2014440,0101000020110F00006BDC99D509E15FC1F13B5554EA915241,7427343,2015,201515015213.0,3412,2015-02-18 00:00:00+00,21:55:00,B,M,22,Leg,N,N,N,5100 BLOCK Ditman St,0,-75.07133996,40.01422283,15,0,1,0,40.01422283,-75.07133996
0101000020E6100000A53716F337C252C05574B9FBFB044440,0101000020110F00003757FE2B0DDD5FC19AE35FA26C955241,7427344,2015,201515020797.0,411,2015-03-08 00:00:00+00,17:34:00,B,M,19,Arm,N,N,N,7600 BLOCK Frankford Ave,0,-75.03466489,40.03893992,15,0,1,0,40.03893992,-75.03466489
0101000020E6100000C9A42B7D4DC752C01CB987E799024440,0101000020110F0000A66BACF7AFE55FC19109E1F4C7925241,7427345,2015,201515021685.0,2702,2015-03-21 00:00:00+00,10:57:00,W,M,22,Multiple,N,N,N,4700 BLOCK Whitaker St,1,-75.11410455,40.02032179,15,0,1,0,40.02032179,-75.11410455
0101000020E6100000C36AA828C9C352C099C2DE1F4A024440,0101000020110F0000D41889AAB6DF5FC1E3022E7B6F925241,7427346,2015,201515022809.0,411,2015-03-13 00:00:00+00,20:45:00,B,M,36,Multiple,N,N,N,6000 BLOCK Torresdale Ave,0,-75.05915276,40.0178871,15,1,0,0,40.0178871,-75.05915276
0101000020E6100000E9E0EC180FC452C0D504D52F26034440,0101000020110F0000EA45BC762DE05FC1B71E568963935241,7427347,2015,201515025456.0,808,2015-03-21 00:00:00+00,04:48:00,W,F,11,Head,N,N,N,6000 BLOCK Charles St,0,-75.06342147,40.02460287,15,1,0,0,40.02460287,-75.06342147
0101000020E61000009A746393DFC552C050AB43C9BF014440,0101000020110F0000611C546D42E35FC171188A12D6915241,7427348,2015,201515027688.0,111,2015-03-27 00:00:00+00,23:56:00,B,M,24,Multiple,N,N,N,4300 BLOCK Elizbeth St,0,-75.09177098,40.01366535,15,1,0,1,40.01366535,-75.09177098
0101000020E6100000AFC14EF306C352C000DAC14ED2024440,0101000020110F0000F2F89CC86CDE5FC1BCED5E8206935241,7427349,2015,201515029945.0,411,2015-04-03 00:00:00+00,18:47:00,B,M,20,Shoulder,N,N,N,4800 BLOCK Magee Ave,0,-75.04729922,40.02204308,15,0,1,0,40.02204308,-75.04729922
0101000020E6100000AFC14EF306C352C000DAC14ED2024440,0101000020110F0000F2F89CC86CDE5FC1BCED5E8206935241,7427350,2015,201515029953.0,411,2015-04-03 00:00:00+00,18:47:00,B,M,18,Back,N,N,N,4800 BLOCK Magee Ave,0,-75.04729922,40.02204308,15,0,1,0,40.02204308,-75.04729922
0101000020E61000009E2EE64200C552C096E5D295DB024440,0101000020110F00009C88E51AC7E15FC15C1D6CCC10935241,7427351,2015,201515034651.0,3006,2015-04-16 00:00:00+00,23:44:00,B,M,24,Leg,N,N,N,1600 BLOCK Pratt St,0,-75.07814095,40.02232621,15,0,1,0,40.02232621,-75.07814095
0101000020E6100000468B9E21BDC452C011DF0D92D3024440,0101000020110F00001B30F81355E15FC1C4A3EBE807935241,7427352,2015,201515035548.0,411,2015-04-19 00:00:00+00,02:48:00,B,M,43,Foot,N,N,N,5300 BLOCK Duffield St,0,-75.07404366,40.02208162,15,0,1,0,40.02208162,-75.07404366
0101000020E6100000D6698B08D2C452C04DEA366E52024440,0101000020110F00008CF40D9578E15FC1384F3EB178925241,7427353,2015,201515035793.0,411,2015-04-19 00:00:00+00,19:20:00,W,M,23,Chest,N,N,N,5000 BLOCK Charles St,1,-75.07531942,40.01814058,15,1,0,0,40.01814058,-75.07531942
0101000020E61000001401355242C552C03C1F75A616024440,0101000020110F00009070745037E25FC164B6F26536925241,7427354,2015,201515037958.0,111,2015-04-25 00:00:00+00,22:43:00,W,M,20,Multiple,N,N,N,4700 BLOCK Darrah St,0,-75.08217292,40.01631623,15,0,1,1,40.01631623,-75.08217292
0101000020E6100000CC3382CF07C352C0CC2AC7BF2A054440,0101000020110F0000AE8BA53E6EDE5FC19CEB4C83A0955241,7427355,2015,201515050035.0,411,2015-05-27 00:00:00+00,23:27:00,W,M,20,Multiple,N,N,N,3200 BLOCK Cottman Ave,0,-75.04735172,40.0403671,15,0,1,0,40.0403671,-75.04735172
0101000020E6100000DE651237DFC352C066B3761D22024440,0101000020110F0000C2B28921DCDF5FC125A8B91C43925241,7427356,2015,201515053660.0,411,2015-06-06 00:00:00+00,11:02:00,W,M,37,Leg,N,N,N,4700 BLOCK Howell St,0,-75.06049897,40.01666611,15,0,1,0,40.01666611,-75.06049897
,,7428746,2016,201614085297.0,411,2016-10-21 00:00:00+00,09:05:00,B,M,53,Multiple,N,N,N,7200 BLOCK Walnut St,0,,,14,0,1,0,,
0101000020E61000001B2A4A32C0C452C053AD09928C034440,0101000020110F0000A0A4CF485AE15FC1E8954817D5935241,7427357,2015,201515059074.0,111,2015-06-20 00:00:00+00,00:17:00,B,M,50,Leg,N,N,N,5700 BLOCK Leonard St,0,-75.07423074,40.02772737,15,1,0,1,40.02772737,-75.07423074
0101000020E61000008980018CC0C452C0B91016DBC5024440,0101000020110F000027FA33E15AE15FC1167E1FB3F8925241,7427358,2015,201515059844.0,111,2015-06-22 00:00:00+00,01:15:00,B,M,21,Multiple,N,N,N,1700 BLOCK Scattergood St,0,-75.07425213,40.02166308,15,0,1,1,40.02166308,-75.07425213
0101000020E6100000DC602CFCAEC452C0EAD2F9CF9EFF4340,0101000020110F0000F13F940C3DE15FC1B0916ED2798F5241,7427359,2015,201515063931.0,111,2015-07-02 00:00:00+00,13:20:00,W,M,21,Multiple,N,N,N,2800 BLOCK Orthodox St,1,-75.07318024,39.99703407,15,0,1,1,39.99703407,-75.07318024
0101000020E61000002C0CF4FD92C452C07A021F8B06024440,0101000020110F0000EC8108800DE15FC1C648668924925241,7427360,2015,201515064689.0,411,2015-07-04 00:00:00+00,11:30:00,W,M,46,Leg,N,N,N,2000 BLOCK Bridge St,1,-75.07147168,40.01582469,15,0,1,0,40.01582469,-75.07147168
0101000020E6100000E6FC3D46B3C652C0407D91F1A4034440,0101000020110F000072B3BD04AAE45FC13DE5CA1FF0935241,7427521,2015,201515065059.0,411,2015-07-05 00:00:00+00,15:10:00,B,M,33,Leg,N,N,N,5200 BLOCK Pennway St,1,-75.10469204,40.02847118,15,0,1,0,40.02847118,-75.10469204
0101000020E6100000ADEEE41580C552C0A75B135E44024440,0101000020110F0000635A323AA0E25FC1C56DC81869925241,7427522,2015,201515065246.0,411,2015-07-05 00:00:00+00,23:25:00,B,M,23,Chest,N,N,N,1400 BLOCK Arrott St,0,-75.08594272,40.01771141,15,0,1,0,40.01771141,-75.08594272
0101000020E610000005F01EB998C452C084219B792C024440,0101000020110F00004C392A3C17E15FC1FEA9D5994E925241,7427523,2015,201515065611.0,300,2015-07-07 00:00:00+00,06:00:00,W,M,51,Buttocks,N,N,N,5200 BLOCK Cottage St,0,-75.07182148,40.01698227,15,0,1,0,40.01698227,-75.07182148
0101000020E6100000129B34B250C552C08006C4B9C0014440,0101000020110F000068714DBB4FE25FC1D98D3B1DD7915241,7427524,2015,201515066305.0,413,2015-07-08 00:00:00+00,09:30:00,B,M,32,Stomach,N,N,N,4600 BLOCK Hedge St,0,-75.0830503,40.01369402,15,0,1,0,40.01369402,-75.0830503
0101000020E6100000129B34B250C552C08006C4B9C0014440,0101000020110F000068714DBB4FE25FC1D98D3B1DD7915241,7427525,2015,201515066331.0,413,2015-07-08 00:00:00+00,09:30:00,B,F,22,Leg,N,N,N,4600 BLOCK Hedge St,0,-75.0830503,40.01369402,15,0,1,0,40.01369402,-75.0830503
0101000020E610000002C57E05DFC252C05A69CED195034440,0101000020110F00001A0CD6F528DE5FC17ABE7559DF935241,7427526,2015,201515067070.0,411,2015-07-10 00:00:00+00,20:47:00,B,F,27,Leg,N,N,N,4500 BLOCK Longshore Ave,0,-75.04486215,40.02800964,15,0,1,0,40.02800963,-75.04486215
0101000020E61000009493DCA32FC552C09D4F786487024440,0101000020110F000084EF289517E25FC117C0386DB3925241,7427527,2015,201515069247.0,411,2015-07-16 00:00:00+00,21:25:00,B,M,31,Multiple,N,N,N,4900 BLOCK Frankford Ave,0,-75.08103272,40.01975685,15,0,1,0,40.01975685,-75.08103272
0101000020E6100000DFA6FDDEBFC452C022E6508E1B024440,0101000020110F0000FFCF51BB59E15FC12697A1D63B925241,7427528,2015,201515070359.0,411,2015-07-19 00:00:00+00,23:30:00,B,M,18,Leg,N,N,N,5000 BLOCK Cottage St,0,-75.07421088,40.01646594,15,0,1,0,40.01646594,-75.07421088
0101000020E6100000DFA6FDDEBFC452C022E6508E1B024440,0101000020110F0000FFCF51BB59E15FC12697A1D63B925241,7427529,2015,201515070362.0,411,2015-07-19 00:00:00+00,23:30:00,B,M,19,Arm,N,N,N,5000 BLOCK Cottage St,0,-75.07421088,40.01646594,15,0,1,0,40.01646594,-75.07421088
0101000020E61000001208E87C00C352C0187F15BF2D034440,0101000020110F0000073672CE61DE5FC184AFB1EB6B935241,7427530,2015,201515071475.0,111,2015-07-23 00:00:00+00,01:14:00,B,M,29,Head,N,N,N,6700 BLOCK Marsden St,0,-75.04690478,40.02483357,15,0,1,1,40.02483357,-75.04690478
0101000020E61000001208E87C00C352C0187F15BF2D034440,0101000020110F0000073672CE61DE5FC184AFB1EB6B935241,7427531,2015,201515071475.0,111,2015-07-23 00:00:00+00,01:14:00,B,M,28,Stomach,N,N,N,6700 BLOCK Marsden St,0,-75.04690478,40.02483357,15,0,1,0,40.02483357,-75.04690478
0101000020E6100000B059CBF0A1C452C0876895159A024440,0101000020110F000059CC4EE426E15FC196F3F327C8925241,7427532,2015,201515072143.0,411,2015-07-24 00:00:00+00,18:41:00,B,M,23,Leg,N,N,N,1700 BLOCK Brill St,0,-75.07238407,40.02032728,15,0,1,0,40.02032728,-75.07238407
0101000020E610000028C30A1AE7C152C031753ED920044440,0101000020110F000023F5FAD783DC5FC16F42808E79945241,7427533,2015,201515073127.0,350,2015-07-27 00:00:00+00,04:45:00,W,M,32,Shoulder,N,N,N,4700 BLOCK Oakmont St,1,-75.02973033,40.03225246,15,1,0,0,40.03225246,-75.02973033
0101000020E61000001ACAE42F48C452C00DAF3D164F044440,0101000020110F000061DEBA6F8EE05FC1B7D650D8AC945241,7427534,2015,201515075434.0,350,2015-08-02 00:00:00+00,01:29:00,A,M,42,Leg,N,N,N,2600 BLOCK Levick St,0,-75.06690595,40.03366354,15,0,1,0,40.03366354,-75.06690595
0101000020E6100000C5A8AD09D0C252C0F875D82B49034440,0101000020110F000005B350820FDE5FC1634B5F568A935241,7427535,2015,201515075469.0,411,2015-08-02 00:00:00+00,04:40:00,B,M,25,Leg,N,N,N,6800 BLOCK Torresdale Ave,0,-75.04394762,40.02567051,15,0,1,0,40.02567051,-75.04394762
0101000020E6100000527025F9D9C452C09052A624AD024440,0101000020110F00007E0AA21186E15FC17883EC4ADD925241,7427536,2015,201515077231.0,401,2015-08-06 00:00:00+00,23:27:00,B,M,34,Leg,N,N,N,5200 BLOCK Duffield St,0,-75.07580403,40.02090891,15,0,1,0,40.02090891,-75.07580403
0101000020E610000045B399E0E7C252C03074362EAD034440,0101000020110F00005410BE0038DE5FC1C0149742F9935241,7427537,2015,201515082398.0,111,2015-08-21 00:00:00+00,00:11:00,B,M,37,Multiple,N,N,N,4400 BLOCK Longshore Ave,0,-75.04540267,40.02872255,15,0,1,1,40.02872255,-75.04540267
0101000020E610000049364F5CABC552C0F7DB4BD806014440,0101000020110F000041E8FFBBE9E25FC1121AA6FF08915241,7427538,2015,201515087465.0,411,2015-09-03 00:00:00+00,09:56:00,B,M,21,Back,N,N,N,4100 BLOCK Paul St,0,-75.08858402,40.00802139,15,0,1,0,40.00802139,-75.08858402
0101000020E610000049364F5CABC552C0F7DB4BD806014440,0101000020110F000041E8FFBBE9E25FC1121AA6FF08915241,7427539,2015,201515087467.0,411,2015-09-03 00:00:00+00,09:56:00,B,F,23,Leg,N,N,N,4100 BLOCK Paul St,0,-75.08858402,40.00802139,15,0,1,0,40.00802139,-75.08858402
0101000020E61000000676A9CFDDC452C09B866E1716024440,0101000020110F000040E788968CE15FC1300A57C735925241,7427540,2015,201515087870.0,411,2015-09-05 00:00:00+00,01:38:00,B,M,32,Leg,N,N,N,1800 BLOCK Harrison St,0,-75.07603828,40.01629918,15,0,1,0,40.01629918,-75.07603828
0101000020E61000001CD287B2E0C452C0F4B171B3AE024440,0101000020110F0000BDD2937D91E15FC16F2E3205DF925241,7427541,2015,201515088731.0,411,2015-09-07 00:00:00+00,13:39:00,B,M,25,Leg,N,N,N,1600 BLOCK Pratt St,0,-75.07621444,40.02095645,15,0,1,0,40.02095645,-75.07621444
0101000020E61000004FE6A3B577C452C018B2DBE3DC024440,0101000020110F000091827928DFE05FC1C2BAE13E12935241,7427542,2015,201515092862.0,111,2015-09-19 00:00:00+00,01:49:00,B,M,41,Multiple,N,N,N,4000 BLOCK E Cheltenham Ave,0,-75.06980649,40.02236603,15,0,1,1,40.02236603,-75.06980649
,,7427543,2015,201515100022.0,300,2015-10-10 00:00:00+00,21:40:00,B,M,28,Stomach,N,N,N,2100 BLOCK Cheltenham Ave,0,,,15,0,1,0,,
0101000020E610000012B7AFA82DC552C060D09DBBB8024440,0101000020110F000017F6AB3714E25FC1FE825D25EA925241,7427544,2015,201515102730.0,411,2015-10-18 00:00:00+00,19:15:00,B,M,21,Buttocks,N,N,N,5000 BLOCK Griscom St,0,-75.0809118,40.0212626,15,0,1,0,40.0212626,-75.0809118
0101000020E6100000ACB4FFE047C452C0C60C7D45F1024440,0101000020110F0000EF16B8E98DE05FC1D94480D928935241,7427545,2015,201515103222.0,111,2015-10-20 00:00:00+00,11:21:00,B,M,34,Multiple,N,N,N,5800 BLOCK Charles St,0,-75.06688714,40.02298802,15,0,1,1,40.02298802,-75.06688714
0101000020E6100000DAB57350B8C252C046AC49E024044440,0101000020110F0000D4405436E7DD5FC1B69924067E945241,7427546,2015,201515103828.0,111,2015-10-21 00:00:00+00,21:15:00,B,M,24,Multiple,N,N,N,7100 BLOCK Walker St,0,-75.04249965,40.03237537,15,0,1,1,40.03237537,-75.04249965
0101000020E61000008534D72788C552C0780867E015014440,0101000020110F0000371D6AEFADE25FC1C85E7EAA19915241,7427547,2015,201515106345.0,111,2015-10-29 00:00:00+00,12:22:00,B,M,18,Head,N,N,N,4200 BLOCK Tackawanna St,0,-75.08643528,40.00848012,15,0,1,1,40.00848012,-75.08643528
0101000020E610000088F478ADC6C452C0AC66E77E18024440,0101000020110F0000689A194B65E15FC155E2DD7138925241,7427548,2015,201515109803.0,411,2015-11-07 00:00:00+00,17:41:00,B,M,18,Leg,N,N,N,5000 BLOCK Cottage St,0,-75.07462632,40.01637255,15,0,1,0,40.01637255,-75.07462632
0101000020E610000095E95DDD2DC452C09662818EDA034440,0101000020110F000040FBA9B961E05FC1FF26ED962B945241,7427549,2015,201515110923.0,407,2015-11-11 00:00:00+00,06:50:00,B,F,28,Neck,N,N,N,6200 BLOCK Mershon St,0,-75.06529936,40.03010732,15,1,0,0,40.03010732,-75.06529936
0101000020E610000011369FE7CDC252C0961DA874AC034440,0101000020110F00006D8EC8E20BDE5FC1E0E4C774F8935241,7427550,2015,201515114021.0,411,2015-11-20 00:00:00+00,11:21:00,B,M,21,Leg,N,N,N,Jackson & Disston,0,-75.04381743,40.02870043,15,0,1,0,40.02870043,-75.04381743
0101000020E61000003841E5A998C452C07D2C546951044440,0101000020110F0000099E4D2217E15FC142C4676CAF945241,7427551,2015,201515114701.0,411,2015-11-22 00:00:00+00,02:50:00,W,M,24,Head,N,N,N,6200 BLOCK Bustleton Ave,1,-75.07181785,40.03373448,15,0,1,0,40.03373448,-75.07181785
0101000020E6100000FFD1F54C08C352C066ABC3B838034440,0101000020110F00008D27BD136FDE5FC1DC33E11778935241,7427552,2015,201515115018.0,411,2015-11-23 00:00:00+00,12:43:00,B,M,27,Multiple,N,N,N,4600 BLOCK Unruh Ave,0,-75.04738163,40.02516851,15,0,1,0,40.02516851,-75.04738163
0101000020E6100000911D23F200C552C0109EE0CDE0024440,0101000020110F0000E2578E44C8E15FC1F0162B9616935241,7427553,2015,201515115544.0,411,2015-11-25 00:00:00+00,02:26:00,B,M,20,Leg,N,N,N,5200 BLOCK Frankford Ave,0,-75.07818273,40.02248548,15,0,1,0,40.02248548,-75.07818273
0101000020E6100000DA29A955ECC152C048E32FB122044440,0101000020110F0000BF2275BB8CDC5FC110D8FB997B945241,7427554,2015,201515115724.0,411,2015-11-25 00:00:00+00,06:21:00,W,M,17,Stomach,N,N,N,4700 BLOCK Oakmont St,0,-75.03004972,40.03230872,15,0,1,0,40.03230872,-75.03004972
0101000020E61000006BF50F014BC552C0E0D18C6661034440,0101000020110F0000A5BF321046E25FC1F915D435A5935241,7427555,2015,201515116889.0,411,2015-11-29 00:00:00+00,22:30:00,B,M,30,Multiple,N,N,N,5200 BLOCK Sylvester St,0,-75.08270289,40.02640993,15,0,1,0,40.02640993,-75.08270289
0101000020E6100000397679081DC552C0EFE21EC766024440,0101000020110F0000AB4511FAF7E15FC10F52D4418F925241,7427556,2015,201515122153.0,411,2015-12-15 00:00:00+00,23:40:00,B,M,31,Head,N,N,N,4900 BLOCK Darrah St,0,-75.07989704,40.01876153,15,0,1,0,40.01876153,-75.07989704
0101000020E6100000397679081DC552C0EFE21EC766024440,0101000020110F0000AB4511FAF7E15FC10F52D4418F925241,7427557,2015,201515122161.0,411,2015-12-15 00:00:00+00,23:40:00,B,F,24,Leg,N,N,N,4900 BLOCK Darrah St,0,-75.07989704,40.01876153,15,0,1,0,40.01876153,-75.07989704
0101000020E6100000489D256D8FC452C033290D4EA7024440,0101000020110F00008F2C8A7107E15FC1AB0762D1D6925241,7427558,2015,201515126310.0,412,2015-12-30 00:00:00+00,00:17:00,B,M,18,Head,N,N,N,5300 BLOCK Charles St,0,-75.07125405,40.02073074,15,0,1,0,40.02073074,-75.07125405
0101000020E6100000489D256D8FC452C033290D4EA7024440,0101000020110F00008F2C8A7107E15FC1AB0762D1D6925241,7427559,2015,201515126316.0,412,2015-12-30 00:00:00+00,00:17:00,B,M,18,Multiple,N,N,N,5300 BLOCK Charles St,0,-75.07125405,40.02073074,15,0,1,0,40.02073074,-75.07125405
,,7428747,2016,201614086417.0,411,2016-10-25 00:00:00+00,09:00:00,B,M,30,Multiple,N,N,N,6500 BLOCK EWister St,0,,,14,0,1,0,,
