wz_ln_closure,objectid_1,crn,district,county,municipality,crash_year,crash_month,day_of_week,time_of_day,hour_of_day,illumination,weather,road_condition,collision_type,relation_to_road,work_zone_type,work_zone_loc,work_zone_ind,intersect_type,tcd_type,location_type,urban_rural,fatal_count,injury_count,person_count,total_units,sch_bus_ind,sch_zone_ind,latitude,longitude,arrival_tm,cons_zone_spd_lim,dispatch_tm,est_hrs_closed,lane_closed,ln_close_dir,ntfy_hiwy_maint,spec_juris_cd,tcd_func_cd,tfc_detour_ind,workers_pres,wz_close_detour,wz_flagger,wz_law_offcr_ind,objectid,wz_moving,wz_other,wz_shlder_mdn,vehicle_count,automobile_count,motorcycle_count,bus_count,small_truck_count,heavy_truck_count,suv_count,van_count,bicycle_count,maj_inj_count,mod_inj_count,min_inj_count,tot_inj_count,unk_inj_deg_count,unk_inj_per_count,driver_count_16yr,driver_count_17yr,driver_count_18yr,driver_count_19yr,driver_count_20yr,driver_count_50_64yr,driver_count_65_74yr,driver_count_75plus,unbelted_occ_count,unb_death_count,unb_maj_inj_count,belted_death_count,belted_maj_inj_count,mcycle_death_count,mcycle_maj_inj_count,bicycle_death_count,bicycle_maj_inj_count,ped_count,ped_death_count,ped_maj_inj_count,max_severity_level,comm_veh_count,dec_lat,dec_long,rdwy_surf_type_cd,county_name
 ,45538,2015018952,6,67,67301,2014,10,6,220,2,3,1,0,7,4, , ,N,0,0,0,3,0,2,2,1,N,N,40 01:23.778,75 09:38.245,225, ,224, ,0, , , ,0, , , , , ,497299, , , ,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,40.0233,-75.1606, , 
 ,45539,2014127470,6,67,67301,2014,11,1,425,4,3,1,0,7,5, , ,N,0,0,0,3,0,1,1,1,N,N,40 02:14.166,75 06:45.054,438, ,429,1,1,2,N, ,0,N, , , , ,497312, , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0373,-75.1125, , 
 ,45540,2015001510,6,67,67301,2014,12,7,1745,17,3,1,0,8,1, , ,N,1,2,0,3,0,1,2,2,N, ,39 59:30.291,75 06:46.001,1752, ,1750, ,0, , , ,3, , , , , ,497377, , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,39.9917,-75.1128, , 
 ,45541,2014120844,6,67,67301,2014,11,2,1731,17,3,1,0,4,1, , ,N,1,3,0,3,0,1,2,2,N,N,40 03:06.735,75 04:45.411,1747, ,1741, ,0, , , ,3, , , , , ,497390, , , ,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,40.0519,-75.0793, , 
 ,45542,2014127515,6,67,67301,2014,3,4,1716,17,1,2,1,8,1, , ,N,1,2,0,3,0,1,2,2,N,N,39 56:08.815,75 13:42.823,1725, ,1721, ,0, , , ,3, , , , , ,497395, , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,39.9358,-75.2286, , 
 ,45543,2015030978,6,67,67301,2014,12,3,945,9,1,2,1,5,1, , ,N,0,0,0,3,0,0,2,2,N,N,40 00:24.793,75 11:15.133,0, ,0, ,0, ,N, ,0, , , , , ,497402, , , ,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0069,-75.1875, , 
 ,45544,2015006766,6,67,67301,2014,12,4,1156,11,1,1,0,1,1, , ,N,0,0,0,3,0,1,4,4,N,N,39 59:01.819,75 05:48.547,1209, ,1158,3,2,1,N, ,0,N, , , , ,497407, , , ,4,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9838,-75.0968, , 
 ,45545,2014120446,6,67,67301,2014,11,6,1306,13,1,1,0,1,1, , ,N,0,0,0,3,0,0,3,2,N,N,39 53:58.372,75 09:51.674,1312, ,1306,1,1,2,N, ,0,N, , , , ,497418, , , ,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.8995,-75.1644, , 
 ,45546,2014111486,6,67,67301,2014,9,2,1222,12,1,1,0,4,1, , ,N,1,2,0,3,0,2,2,2,N, ,40 01:04.738,75 09:18.009,1223, ,1222, ,0, , , ,3, , , , , ,498896, , , ,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.018,-75.155, , 
 ,45547,2014120267,6,67,67301,2014,11,7,232,2,3,1,0,5,6, , ,N,0,0,0,3,0,1,1,6,N,N,39 57:50.191,75 13:09.519,232, ,232,3,2,4, , ,0,Y, , , , ,498900, , , ,6,5,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,39.9639,-75.2193, , 
 ,45548,2014113159,6,67,67301,2014,4,4,1300,13,1,9,0,1,1, , ,N,0,0,0,3,0,1,2,2,N,N,39 58:40.298,75 12:06.007,0, ,0, ,0, ,N, ,0, , , , , ,498907, , , ,2,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39.9779,-75.2017, , 
 ,45549,2014119569,6,67,67301,2014,11,5,125,1,3,1,0,0,1, , ,N,0,0,0,3,0,0,2,2,N,N,39 57:31.654,75 10:49.435,138, ,130, ,0, ,N, ,0, , , , , ,498916, , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9588,-75.1804, , 
 ,45550,2014127427,6,67,67301,2014,12,5,2140,21,3,1,0,4,1, , ,N,2,2,0,3,0,1,2,2,N,N,39 58:38.175,75 11:53.584,2150, ,2142,2,1,5,N, ,3,N, , , , ,498927, , , ,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,39.9773,-75.1982, , 
 ,45551,2014125001,6,67,67301,2014,11,4,1139,11,1,4,1,4,1, , ,N,1,2,0,3,0,5,5,2,N,N,40 03:16.700,75 08:58.941,1141, ,1139, ,0, ,N, ,3, , , , , ,498964, , , ,2,0,0,0,0,0,1,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0546,-75.1497, , 
 ,45552,2014131930,6,67,67301,2014,12,2,614,6,3,1,0,1,1, , ,N,0,0,0,3,0,1,3,2,N,N,40 01:31.370,75 01:44.088,652, ,628, ,0, ,N, ,0, , , , , ,498972, , , ,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0254,-75.0289, , 
 ,45553,2015003318,6,67,67301,2014,12,7,120,1,3,1,0,4,1, , ,N,0,0,0,3,0,0,2,2,N,N,40 06:14.050,75 01:50.975,140, ,137, ,0, , , ,0, , , , , ,498977, , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1039,-75.0308, , 
 ,45554,2014121406,6,67,67301,2014,11,3,1300,13,1,1,0,1,1, , ,N,0,0,0,3,0,1,3,3,N,N,39 58:57.435,75 14:27.578,1335, ,1334, ,0, ,N, ,0, , , , , ,498994, , , ,3,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,39.9826,-75.241, , 
 ,45555,2014131784,6,67,67301,2014,12,7,1413,14,1,2,1,5,1, , ,N,0,0,0,3,0,1,2,2,N,N,40 01:27.613,75 11:42.761,1418, ,1418,1,2,5,N, ,0,Y, , , , ,499003, , , ,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0243,-75.1952, , 
 ,45556,2015030984,6,67,67301,2014,12,4,830,8,1,1,0,1,1, , ,N,0,0,0,3,0,1,2,2,N,N,40 01:17.825,75 02:17.384,0, ,0, ,0, ,N, ,0, , , , , ,499005, , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0216,-75.0382, , 
 ,45557,2014109947,6,67,67301,2014,10,1,1510,15,1,1,0,4,1, , ,N,1,2,0,3,0,3,4,2,N, ,40 01:41.801,75 07:12.241,1530, ,1528, ,0, , , ,3, , , , , ,499031, , , ,2,0,0,0,1,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0283,-75.1201, , 
 ,45558,2014122400,6,67,67301,2014,10,4,9999,99,3,1,0,5,6, , ,N,0,0,0,3,0,0,1,4,N,N,39 58:52.698,75 14:44.376,1940, ,1923, ,0, ,N, ,0, , , , , ,499079, , , ,4,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,39.9813,-75.2457, , 
 ,45559,2015006595,6,67,67301,2014,12,7,1755,17,3,1,0,4,1, , ,N,0,0,7,3,0,1,7,2,N, ,39 55:05.110,75 12:34.195,1805, ,1759, ,0, , , ,0, , , , , ,499093, , , ,2,1,0,0,0,0,1,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9181,-75.2095, , 
 ,45560,2014104422,6,67,67301,2014,9,3,1433,14,1,1,0,1,1, , ,N,1,2,0,3,0,1,3,3,N, ,40 06:13.309,74 59:00.376,1505, ,1456,9,2,3, , ,3,N, , , , ,499111, , , ,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.1037,-74.9834, , 
 ,45561,2014104577,6,67,67301,2014,10,4,1030,10,1,1,0,8,1, , ,N,2,3,0,3,0,1,2,2,N,N,40 01:29.818,75 09:35.589,1035, ,1032, ,0, , , ,3, , , , , ,499112, , , ,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,40.0249,-75.1599, , 
 ,45562,2014120864,6,67,67301,2014,11,7,407,4,3,1,0,5,1, , ,N,0,0,0,3,0,0,1,2,N,N,40 00:28.177,75 09:12.564,413, ,410, ,0, ,N, ,0, , , , , ,499141, , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0078,-75.1535, , 
 ,45563,2014122425,6,67,67301,2014,11,7,1230,12,1,1,0,1,1, , ,N,2,2,0,3,0,1,3,3,N,N,40 01:03.926,75 12:40.942,1245, ,1230, ,0, ,N, ,3, , , , , ,499143, , , ,3,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0178,-75.2114, , 
 ,45564,2014120313,6,67,67301,2014,11,4,1354,13,1,1,0,7,4, , ,N,0,0,0,3,0,0,1,1,N,N,40 04:40.328,75 10:05.672,1402, ,1358, ,0, , , ,0, , , , , ,491664, , , ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0779,-75.1682, , 
 ,45565,2014121405,6,67,67301,2014,10,5,2100,21,3,1,0,5,6, , ,N,2,0,0,3,0,0,1,3,N, ,39 58:57.514,75 10:48.291,2330, ,2330, ,0, , , ,0, , , , , ,491666, , , ,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,39.9826,-75.1801, , 
 ,45566,2014109914,6,67,67301,2014,10,2,1507,15,1,1,0,1,1, , ,N,1,2,0,3,0,1,6,2,N,N,40 03:42.317,75 03:21.839,1522, ,1512,1,1,4,N, ,3,N, , , , ,491689, , , ,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0618,-75.0561, , 
 ,45567,2014131935,6,67,67301,2014,12,4,2335,23,3,2,1,0,4, , ,N,0,0,0,3,0,0,1,1,N,N,39 58:51.907,75 12:24.057,2340, ,2336,2,1,3,N, ,0,N, , , , ,491697, , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9811,-75.2067, , 
 ,45568,2015003295,6,67,67301,2014,12,5,1230,12,1,1,0,4,1, , ,N,1,2,0,3,0,1,2,2,N,N,39 58:48.567,75 10:09.473,1240, ,1231, ,0, ,N, ,3, , , , , ,491700, , , ,2,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9802,-75.1693, , 
 ,45569,2014058276,6,67,67301,2014,5,4,1800,18,1,1,0,5,1, , ,N,0,0,3,3,0,1,3,3,N,N,39 53:10.808,75 12:22.406,1813, ,1810,2,1,1,N, ,0,N, , , , ,491707, , , ,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.8863,-75.2062, , 
 ,45570,2014059284,6,67,67301,2014,5,2,1920,19,1,1,0,8,1, , ,N,0,0,0,3,0,1,5,2,N,N,39 59:14.105,75 07:28.984,1930, ,1925, ,0, ,N, ,0, , , , , ,491708, , , ,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,0,39.9873,-75.1247, , 
 ,45571,2014067626,6,67,67301,2014,7,3,1620,16,1,1,0,1,1, , ,N,0,0,3,3,0,3,3,3,N,N,39 57:25.693,75 09:07.198,1637, ,1629,1,2,3,N, ,0,N, , , , ,491716, , , ,3,2,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9571,-75.152, , 
 ,45572,2014095915,6,67,67301,2014,9,1,220,2,3,1,0,4,1, , ,N,1,0,0,3,0,1,2,2,N,N,39 58:13.108,75 07:35.525,245, ,234, ,0, ,N, ,0, , , , , ,491732, , , ,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,39.9703,-75.1265, , 
 ,45573,2014110211,6,67,67301,2014,11,5,1124,11,1,2,1,4,1, , ,N,1,2,0,3,0,2,3,2,N,N,39 59:20.627,75 05:22.626,1147, ,1124,3,1,3,N, ,3,N, , , , ,491748, , , ,2,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,39.9891,-75.0896, , 
 ,45574,2014120936,6,67,67301,2014,11,5,9999,99,1,2,1,8,1, , ,N,1,3,0,3,0,1,2,2,N,N,40 00:57.204,75 06:40.881,1615, ,1600, ,0, ,N, ,3, , , , , ,491759, , , ,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,40.0159,-75.1114, , 
 ,45575,2015030498,6,67,67301,2014,11,4,1800,18,1,1,0,1,1, , ,N,1,2,0,3,0,1,3,2,N,N,40 01:34.840,75 05:50.934,0, ,0, ,0, ,N, ,3, , , , , ,491788, , , ,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0263,-75.0975, , 
 ,45576,2014088871,6,67,67301,2014,8,4,1541,15,1,1,0,4,1, , ,N,0,2,7,3,0,1,3,2,N,N,40 05:06.923,75 02:12.750,1550, ,1546, ,0, , , ,3, , , , , ,491806, , , ,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0853,-75.0369, , 
 ,45577,2014095957,6,67,67301,2014,9,6,1440,14,1,1,0,4,1, , ,N,1,3,0,3,0,1,2,2,N, ,39 59:10.636,75 10:07.651,1441, ,1441, ,0, , , ,3, , , , , ,491811, , , ,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9863,-75.1688, , 
 ,45578,2014096378,6,67,67301,2014,9,4,1230,12,1,1,0,8,1, , ,N,1,3,0,3,0,2,3,3,N,N,39 57:47.991,75 13:34.381,1241, ,1241, ,0, ,N, ,3, , , , , ,491812, , , ,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,39.9633,-75.2262, , 
 ,45579,2014115662,6,67,67301,2014,11,2,9999,99,1,1,0,8,1, , ,N,0,0,0,3,0,1,2,2,N, ,39 59:55.410,75 08:19.508,315, ,300, ,0, , , ,0, , , , , ,491834, , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,39.9987,-75.1388, , 
 ,45580,2014116210,6,67,67301,2014,11,4,737,7,1,1,0,1,1, , ,N,6,0,2,3,0,0,2,2,N,N,39 56:44.167,75 11:25.033,747, ,737,2,1,3,N, ,0,N, , , , ,491854, , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9456,-75.1903, , 
 ,45581,2014125099,6,67,67301,2014,11,7,2115,21,3,1,0,4,4, , ,N,0,0,7,3,0,1,1,2,N, ,40 05:19.464,75 02:35.181,2135, ,2125, ,0, , , ,0, , , , , ,491861, , , ,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0887,-75.0431, , 
 ,45582,2014081495,6,67,67301,2014,6,1,2300,23,3,1,0,5,1, , ,N,0,0,0,3,0,2,3,4,N,N,40 00:55.540,75 10:37.027,2310, ,2307,2,2,2,N, ,0,Y, , , , ,494520, , , ,3,1,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0154,-75.177, , 
 ,45583,2014087305,6,67,67301,2014,8,3,820,8,1,1,0,1,1, , ,N,0,0,0,3,0,1,2,2,N,N,39 58:30.807,75 11:41.477,825, ,823, ,0, ,N, ,0, , , , , ,494528, , , ,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,39.9752,-75.1949, , 
 ,45584,2014118746,6,67,67301,2014,11,4,820,8,1,1,0,8,1, , ,N,1,2,0,3,0,1,2,2,N,Y,39 58:46.036,75 13:31.401,840, ,820, ,0, ,N, ,3, , , , , ,494545, , , ,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,39.9794,-75.2253, , 
 ,45585,2014081866,6,67,67301,2014,8,7,1355,13,1,1,0,1,1, , ,N,0,0,0,3,0,0,5,2,N,N,39 58:06.070,75 07:46.758,1358, ,1355,1,2,2,N, ,0,N, , , , ,494570, , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9684,-75.1297, , 
 ,45586,2015021379,6,67,67301,2014,12,3,2335,23,3,6,1,4,1, , ,N,1,2,0,3,0,6,6,2,N,N,39 58:54.847,75 10:14.127,2335, ,2335, ,0, ,N, ,3, , , , , ,494584, , , ,2,2,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39.9819,-75.1706, , 
 ,45587,2015025082,6,67,67301,2014,10,6,744,7,1,1,0,4,1, , ,N,1,0,0,3,0,2,2,3,N,N,40 02:00.348,75 01:51.581,800, ,747, ,0, ,N, ,0, , , , , ,494585, , , ,3,2,0,0,1,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0334,-75.031, , 
 ,45588,2014122016,6,67,67301,2014,11,5,1610,16,4,1,0,1,1, , ,N,1,2,0,3,0,1,2,2,N,N,40 02:34.484,75 06:15.533,1621, ,1620, ,0, ,N, ,3, , , , , ,494596, , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0429,-75.1043, , 
 ,45589,2014125141,6,67,67301,2014,11,5,38,0,3,1,1,1,1, , ,N,1,2,0,3,0,3,4,2,N,N,40 05:07.441,75 02:14.475,43, ,42, ,0, ,N, ,3, , , , , ,494601, , , ,2,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0854,-75.0374, , 
 ,45590,2015001506,6,67,67301,2014,3,4,1820,18,3,1,0,4,1, , ,N,0,0,7,3,0,3,4,2,N,N,40 00:17.686,75 06:12.415,1825, ,1821,3,2,5,N, ,0,Y, , , , ,494613, , , ,2,1,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0049,-75.1034, , 
 ,45591,2014093523,6,67,67301,2014,9,6,944,9,1,1,0,4,1, , ,N,1,2,0,3,0,1,2,2,N,N,39 57:39.193,75 08:36.072,947, ,946, ,0, ,N, ,3, , , , , ,494620, , , ,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39.9608,-75.1435, , 
 ,45592,2014093530,6,67,67301,2014,9,4,1355,13,1,1,0,5,1, , ,N,0,0,0,3,0,1,2,2,N, ,39 56:12.027,75 10:49.559,1357, ,1355, ,0, , , ,0, , , , , ,494621, , , ,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39.9367,-75.1804, , 
 ,45593,2014081445,6,67,67301,2014,6,3,2020,20,4,1,0,4,1, , ,N,1,3,0,3,0,1,4,2,N,N,39 57:09.036,75 14:19.352,2027, ,2025,1,2,7,N, ,3,Y, , , , ,494638, , , ,2,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39.9525,-75.2387, , 
 ,45594,2014089337,6,67,67301,2014,8,4,140,1,3,2,1,5,6, , ,N,0,0,0,3,0,1,1,4,N,N,39 59:07.342,75 08:03.062,148, ,146, ,0, ,N, ,0, , , , , ,494642, , , ,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9854,-75.1342, , 
 ,45595,2014089756,6,67,67301,2014,7,5,1633,16,1,1,0,4,1, , ,N,2,0,0,3,0,0,3,2,N,N,39 58:58.072,75 12:22.561,1640, ,1633,2,1,2,N, ,0,N, , , , ,494643, , , ,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9828,-75.2063, , 
 ,45596,2014106779,6,67,67301,2014,10,2,2033,20,3,2,1,4,1, , ,N,1,2,0,3,0,0,2,2,N, ,40 04:15.211,75 02:57.868,2040, ,2040,1,1,2, , ,3,N, , , , ,494660, , , ,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0709,-75.0494, , 
 ,45597,2014115593,6,67,67301,2014,11,2,1930,19,3,1,0,4,1, , ,N,1,2,0,3,0,3,3,2,N,N,39 57:57.326,75 13:13.061,1942, ,1936, ,0, ,N, ,3, , , , , ,494670, , , ,2,1,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9659,-75.2203, , 
 ,45598,2014084240,6,67,67301,2014,7,3,1421,14,1,1,0,4,1, , ,N,1,2,0,3,0,2,2,2,N, ,40 02:17.196,75 03:16.819,1423, ,1422,3,1,3, , ,3,Y, , , , ,494685, , , ,2,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,40.0381,-75.0547, , 
 ,45599,2014084282,6,67,67301,2014,7,1,9999,99,3,1,0,8,1, , ,N,5,2,2,3,0,1,2,2,N,N,39 56:59.546,75 08:37.466,1758, ,1756, ,0, ,N, ,3, , , , , ,494686, , , ,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,39.9499,-75.1437, , 
 ,45600,2014120825,6,67,67301,2014,11,7,1226,12,1,1,0,1,1, , ,N,0,0,0,3,0,3,3,2,N,N,40 00:41.859,75 10:57.172,1227, ,1226,2,1,2,N, ,0,N, , , , ,497419, , , ,2,1,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0116,-75.1825, , 
 ,45601,2014109955,6,67,67301,2014,10,7,1100,11,1,1,0,8,1, , ,N,1,2,0,3,0,1,2,2,N, ,40 01:14.041,75 06:58.561,1109, ,1105, ,0, , , ,3, , , , , ,497427, , , ,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,40.0206,-75.1163, , 
 ,45602,2015002727,6,67,67301,2014,12,3,1750,17,3,2,1,8,1, , ,N,5,2,0,3,0,1,2,2,N,N,40 01:37.455,75 03:55.390,1758, ,1756,1,1,3,N, ,3,Y, , , , ,497434, , , ,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,40.027,-75.0654, , 
 ,45603,2014127439,6,67,67301,2014,11,2,1345,13,1,1,0,1,1, , ,N,1,0,0,3,0,1,2,2,N,N,39 56:54.708,75 12:20.462,1410, ,1400, ,0, ,N, ,0, , , , , ,497441, , , ,2,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9485,-75.2057, , 
